COMUNA,DC,ZC_LOC,adulto_mayor,gse_vulnerable,material_precario,hacinamiento,hogares
9103,1,20,53,33,6,5,84
9103,1,31,5,2,1,2,9
9103,1,45,39,12,1,1,67
9103,2,1,617,294,17,41,893
9103,2,2,540,476,41,101,1259
9103,2,24,14,7,0,1,14
9103,2,25,6,2,0,0,5
9103,2,31,25,17,0,1,47
9103,2,41,6,4,0,0,8
9103,2,42,33,19,0,1,57
9103,3,5,145,95,1,11,185
9103,3,14,5,3,0,0,9
9103,3,15,28,22,5,5,56
9103,3,19,3,2,0,0,5
9103,3,24,10,5,0,0,15
9103,3,31,5,1,0,0,16
9103,3,47,60,28,0,0,63
9103,3,901,57,32,0,4,99
9103,4,13,21,15,0,1,34
9103,4,19,76,44,0,3,74
9103,4,27,45,30,1,2,61
9103,5,8,7,8,0,0,25
9103,5,9,16,16,0,1,92
9103,5,28,4,7,1,1,25
9103,5,32,11,11,0,2,69
9103,5,43,18,16,0,3,43
9103,6,18,47,40,1,2,64
9103,6,19,56,33,4,1,54
9103,6,22,120,125,7,12,334
9103,6,26,2,3,0,0,8
9103,6,35,46,23,3,3,52
9103,6,36,53,31,3,5,80
9103,6,40,11,13,4,4,59
9103,6,901,3,5,0,1,9
9103,7,4,6,0,0,0,17
9103,7,10,11,6,0,0,12
9103,7,11,22,14,0,2,28
9103,7,37,70,71,0,5,125
9103,7,901,30,25,0,2,50
9103,8,6,12,11,1,1,28
9103,8,17,67,48,11,4,65
9103,8,23,17,14,0,2,21
9103,8,26,41,34,0,5,59
9103,8,36,195,150,4,12,256
9103,8,46,32,15,6,3,29
9103,8,901,3,5,0,0,19
9103,9,20,277,158,8,10,391
9103,9,29,49,25,3,1,60
9103,9,33,16,7,0,0,23
9103,9,34,172,126,3,20,271
9103,10,1,367,263,14,28,652
9103,10,7,214,138,9,14,328
9103,10,30,17,6,0,1,24
9103,10,39,20,13,1,1,33
9103,10,44,10,5,0,1,11
9103,10,901,14,9,1,2,23
9103,11,7,2,2,0,0,8
9103,11,20,247,157,22,13,416
9103,12,3,72,55,6,4,147
9103,12,20,47,38,1,1,74
9103,12,33,28,20,2,1,35
9103,13,2,8,11,0,2,48
9103,13,38,12,8,0,0,61
9103,99,999,73,57,1,7,102
9104,1,1,401,363,25,82,1024
9104,1,2,292,256,23,39,727
9104,1,3,98,70,4,9,164
9104,1,8,60,45,3,4,85
9104,1,9,24,13,1,4,39
9104,1,12,57,65,1,9,131
9104,2,4,38,40,6,10,63
9104,2,5,140,123,9,17,223
9104,2,6,93,77,6,13,177
9104,2,7,52,84,2,22,138
9104,2,8,69,56,11,12,125
9104,2,10,63,66,5,6,94
9104,2,11,108,147,10,28,279
9104,99,999,39,0,0,0,0
9105,1,1,520,290,9,76,795
9105,1,2,443,379,55,83,1018
9105,1,5,12,20,1,2,29
9105,1,12,193,142,8,27,299
9105,2,1,367,233,15,47,743
9105,2,5,5,9,0,0,18
9105,2,8,276,236,9,37,407
9105,2,15,30,19,1,3,48
9105,2,33,68,58,6,5,104
9105,2,44,15,11,1,0,23
9105,3,1,25,20,0,1,30
9105,3,34,30,15,0,4,44
9105,3,39,15,13,2,1,26
9105,3,44,25,19,0,2,43
9105,4,1,199,154,23,13,290
9105,4,21,57,42,3,2,65
9105,4,24,8,8,0,0,17
9105,4,27,123,84,11,12,151
9105,4,34,299,245,15,28,467
9105,5,2,146,52,2,8,240
9105,5,7,32,25,1,4,40
9105,5,10,172,90,11,15,225
9105,5,11,52,42,13,3,67
9105,5,13,46,57,5,2,84
9105,5,18,26,21,1,2,33
9105,5,29,40,23,1,4,97
9105,5,32,68,53,1,1,88
9105,5,36,78,64,6,3,97
9105,5,38,39,34,1,5,50
9105,6,1,10,8,1,0,18
9105,6,4,115,89,7,8,170
9105,6,17,145,109,8,15,219
9105,6,23,15,13,0,2,39
9105,6,28,0,0,0,0,2
9105,6,31,61,58,6,12,119
9105,6,35,3,2,0,0,8
9105,6,40,6,8,0,1,26
9105,6,41,33,34,4,4,67
9105,6,43,41,20,2,7,78
9105,6,901,9,6,0,1,17
9105,7,9,138,90,5,10,175
9105,7,19,35,24,0,2,46
9105,7,26,46,38,5,10,94
9105,7,42,30,29,1,2,57
9105,8,3,130,84,4,8,184
9105,8,14,400,318,21,31,528
9105,8,16,23,11,0,3,30
9105,8,22,300,241,17,19,385
9105,8,23,7,5,0,0,11
9105,9,1,36,22,0,3,54
9105,9,6,84,63,3,16,154
9105,9,15,8,4,0,0,9
9105,9,20,285,260,7,41,473
9105,9,25,148,112,3,16,201
9105,9,37,149,128,6,26,283
9105,9,45,50,55,12,14,114
9105,99,999,70,38,0,3,85
9106,1,1,815,474,10,111,1454
9106,1,15,11,1,0,0,8
9106,2,6,10,7,1,1,22
9106,2,10,19,14,0,4,36
9106,2,14,6,3,0,0,13
9106,2,19,44,34,1,8,75
9106,2,24,19,18,5,5,36
9106,2,32,9,3,2,0,10
9106,2,46,15,10,1,3,19
9106,3,2,29,25,2,0,47
9106,3,14,101,79,6,13,148
9106,3,19,15,22,2,3,33
9106,3,21,38,35,7,3,59
9106,3,22,37,28,2,5,43
9106,3,24,34,40,2,5,64
9106,3,44,1,2,0,0,7
9106,4,2,16,19,10,1,24
9106,4,4,49,42,1,7,65
9106,4,11,25,13,7,4,26
9106,4,17,36,47,4,10,71
9106,4,18,33,23,3,5,34
9106,4,29,67,46,4,11,76
9106,4,35,40,28,1,3,43
9106,5,19,72,58,6,8,95
9106,5,27,27,9,2,4,29
9106,5,29,7,4,2,1,10
9106,5,901,5,5,0,0,9
9106,6,1,60,38,5,5,89
9106,6,8,30,5,0,0,21
9106,6,23,89,71,13,5,116
9106,6,31,39,26,3,7,54
9106,6,36,46,30,1,6,55
9106,6,38,46,39,3,9,71
9106,6,43,15,7,0,0,12
9106,6,45,39,23,2,7,59
9106,7,5,51,37,1,5,58
9106,7,16,51,37,0,4,71
9106,7,34,19,16,1,1,41
9106,7,39,114,108,10,15,179
9106,7,42,27,16,1,5,45
9106,8,3,54,36,3,13,76
9106,8,7,36,26,1,5,54
9106,8,20,29,20,1,2,42
9106,8,25,9,11,0,0,27
9106,8,28,13,7,0,0,19
9106,8,37,94,55,9,11,137
9106,8,41,15,17,1,5,26
9106,8,43,26,31,4,2,52
9106,8,901,6,2,0,0,9
9106,9,9,32,24,2,7,34
9106,9,12,64,43,1,5,90
9106,9,26,58,44,1,14,86
9106,9,30,70,38,1,5,79
9106,9,33,25,32,1,11,52
9106,9,901,33,24,1,4,44
9106,99,999,17,5,1,0,17
9107,1,1,703,434,24,77,1179
9107,1,2,463,272,23,40,697
9107,1,3,333,277,3,50,696
9107,1,4,12,5,0,1,13
9107,1,5,4,2,0,0,11
9107,1,14,9,4,0,1,6
9107,1,17,21,10,1,2,29
9107,1,23,19,8,0,1,21
9107,1,26,56,40,5,5,72
9107,2,1,451,176,7,37,758
9107,2,6,31,14,1,1,45
9107,2,13,24,10,1,4,34
9107,2,29,3,2,0,1,6
9107,2,32,3,2,0,0,7
9107,2,41,14,6,0,2,24
9107,3,6,74,49,1,4,118
9107,3,32,38,31,1,2,76
9107,4,16,96,55,4,5,112
9107,4,24,63,35,1,3,65
9107,4,27,60,26,5,3,68
9107,4,32,6,3,0,0,7
9107,5,7,9,5,1,0,14
9107,5,10,12,1,0,0,13
9107,5,12,14,7,0,0,12
9107,5,14,4,4,0,0,6
9107,5,33,217,156,21,13,408
9107,5,35,7,2,0,0,9
9107,5,36,62,48,15,9,105
9107,5,37,15,8,3,1,26
9107,5,39,21,10,1,0,30
9107,5,40,28,20,0,2,35
9107,5,901,19,4,1,0,24
9107,6,8,77,44,2,6,92
9107,6,11,43,29,1,0,63
9107,6,31,22,13,0,0,30
9107,6,34,8,5,0,1,13
9107,7,1,392,311,16,35,695
9107,7,10,9,4,0,0,11
9107,7,12,34,26,0,3,43
9107,7,19,31,18,0,2,43
9107,7,20,18,15,0,0,34
9107,7,21,11,11,1,0,21
9107,7,38,18,12,1,1,29
9107,8,22,6,9,0,1,14
9107,8,25,35,26,4,0,49
9107,8,30,32,29,1,0,43
9107,8,901,5,3,1,0,7
9107,9,2,63,41,2,2,65
9107,9,9,5,3,1,0,9
9107,9,10,3,2,0,0,8
9107,9,14,69,50,2,3,85
9107,9,18,12,11,1,0,23
9107,9,901,9,4,0,0,6
9107,99,999,0,2,0,0,2
9108,1,1,1005,237,9,52,1320
9108,1,2,324,123,1,20,461
9108,1,45,10,5,0,0,13
9108,2,1,452,126,3,29,788
9108,2,2,471,320,19,79,1506
9108,2,22,15,1,0,0,21
9108,2,901,3,3,0,0,14
9108,3,1,355,122,12,38,1004
9108,3,20,14,3,0,0,14
9108,3,26,17,9,0,1,25
9108,4,1,484,184,2,45,698
9108,4,46,10,4,0,2,12
9108,4,50,5,3,0,1,19
9108,5,1,469,336,25,69,841
9108,5,2,694,666,36,148,1595
9108,5,3,113,163,0,81,589
9108,5,39,9,12,3,1,28
9108,5,901,20,10,0,3,26
9108,6,1,115,111,9,16,206
9108,6,2,60,48,1,9,109
9108,6,8,55,41,0,2,83
9108,6,15,49,44,1,6,77
9108,6,31,65,43,1,8,91
9108,6,38,28,21,2,8,45
9108,7,16,189,156,7,22,400
9108,7,34,161,159,13,22,298
9108,8,21,30,32,0,7,55
9108,8,25,49,38,0,3,76
9108,8,35,14,10,0,2,30
9108,8,48,33,24,0,2,49
9108,8,901,16,16,0,0,28
9108,9,3,0,0,0,0,1
9108,9,51,22,17,0,0,56
9108,10,7,160,162,14,30,275
9108,10,16,229,258,25,38,407
9108,11,1,524,288,19,58,949
9108,11,12,26,12,1,2,47
9108,11,13,69,17,2,4,118
9108,11,24,3,2,0,1,5
9108,11,40,16,3,0,1,21
9108,12,12,52,23,0,9,104
9108,12,33,10,3,1,0,16
9108,12,41,61,41,2,10,103
9108,12,42,45,16,0,2,65
9108,13,6,5,1,0,0,4
9108,13,9,85,70,0,10,122
9108,13,11,50,36,0,4,90
9108,13,19,3,1,0,1,10
9108,13,27,1,3,0,0,18
9108,13,28,12,10,0,2,30
9108,13,30,117,101,14,16,191
9108,13,43,3,3,0,0,17
9108,13,49,75,54,6,10,96
9108,13,901,5,4,0,1,12
9108,14,4,141,107,5,7,184
9108,14,5,50,30,0,4,64
9108,14,7,15,21,0,2,33
9108,14,17,58,48,1,10,85
9108,14,32,26,17,0,1,34
9108,14,36,67,49,7,14,111
9108,14,37,50,55,12,6,87
9108,14,44,29,22,7,2,56
9108,99,999,86,69,5,4,174
9109,1,1,920,613,92,129,1856
9109,1,2,905,492,4,92,1690
9109,1,3,379,395,17,127,1254
9109,1,6,52,23,0,1,86
9109,1,30,56,40,3,6,102
9109,1,37,1,1,0,1,7
9109,1,40,12,5,0,0,23
9109,1,53,25,10,0,1,40
9109,2,1,784,489,14,69,1248
9109,2,9,10,7,0,1,23
9109,2,10,1,0,0,0,0
9109,2,28,0,0,0,0,1
9109,2,37,3,1,0,0,6
9109,2,901,13,8,0,0,23
9109,3,7,60,48,8,4,102
9109,3,22,94,68,4,18,179
9109,3,23,7,10,0,0,23
9109,3,28,25,17,0,0,31
9109,3,36,29,14,0,2,28
9109,3,40,20,13,0,1,41
9109,3,54,102,68,4,3,145
9109,4,3,7,9,0,0,14
9109,4,13,13,7,0,0,11
9109,4,19,35,27,1,2,43
9109,4,36,46,27,1,3,61
9109,4,47,19,14,0,0,25
9109,4,55,15,8,0,0,16
9109,4,901,47,30,2,0,63
9109,5,32,43,51,7,8,77
9109,5,33,34,25,9,1,39
9109,5,43,36,31,7,1,59
9109,5,50,13,4,0,0,12
9109,6,1,29,24,1,1,40
9109,6,8,55,36,0,3,87
9109,6,25,7,4,0,0,13
9109,6,34,62,34,1,3,97
9109,6,37,19,15,5,1,41
9109,6,48,38,27,0,0,54
9109,6,49,44,35,0,4,78
9109,7,15,33,17,1,1,48
9109,7,18,23,15,2,3,24
9109,7,27,91,39,2,3,116
9109,7,31,25,14,0,0,37
9109,7,35,48,27,0,4,61
9109,7,38,72,52,1,6,118
9109,7,42,45,27,3,2,60
9109,7,45,61,37,1,4,88
9109,7,52,96,51,0,9,136
9109,8,1,345,195,0,30,538
9109,8,2,0,4,0,0,9
9109,8,4,53,39,5,5,84
9109,8,14,12,8,0,0,27
9109,8,21,11,6,1,0,25
9109,8,27,30,18,1,0,43
9109,8,34,37,23,1,3,53
9109,8,44,28,25,3,2,44
9109,8,901,4,7,0,2,12
9109,9,2,24,16,1,0,39
9109,9,12,42,28,0,0,48
9109,9,26,33,27,2,0,41
9109,9,41,21,17,0,1,44
9109,9,44,5,7,1,2,14
9109,9,51,53,42,3,4,73
9109,9,901,9,9,0,0,17
9109,10,11,49,32,1,2,68
9109,10,16,25,18,4,3,40
9109,10,17,91,60,4,4,109
9109,10,20,22,12,0,0,18
9109,10,26,5,5,0,1,5
9109,10,41,61,57,2,4,118
9109,10,46,9,6,0,0,21
9109,11,5,43,25,5,2,42
9109,11,20,22,16,3,0,27
9109,11,39,31,27,1,0,48
9109,99,999,30,16,1,3,28
9110,1,1,553,364,16,59,1084
9110,1,2,6,3,1,0,40
9110,1,3,16,7,0,0,15
9110,1,4,1,2,0,0,16
9110,1,6,20,11,0,1,30
9110,1,7,130,81,5,8,186
9110,1,9,47,23,4,2,84
9110,1,11,30,19,4,0,46
9110,1,12,57,39,2,5,80
9110,1,14,51,43,1,2,72
9110,1,16,94,55,6,3,163
9110,1,901,4,2,0,0,9
9110,2,1,95,75,2,3,134
9110,2,3,25,18,10,1,40
9110,2,5,63,46,2,4,85
9110,2,8,8,4,0,0,9
9110,2,10,56,36,2,5,72
9110,2,11,7,3,0,0,16
9110,2,13,20,14,2,1,47
9110,2,14,68,59,0,3,83
9110,2,15,270,223,19,18,395
9110,99,999,19,8,0,1,18
9111,1,1,317,69,4,20,468
9111,1,76,184,131,13,30,330
9111,2,1,1044,488,74,125,1662
9111,2,2,266,294,11,100,1090
9111,2,3,276,305,2,123,1013
9111,2,35,52,23,1,12,98
9111,2,45,4,2,0,0,6
9111,2,58,12,14,1,2,22
9111,2,73,2,0,0,0,5
9111,3,1,194,80,13,17,257
9111,3,28,114,69,1,8,175
9111,3,38,9,7,0,1,15
9111,3,66,3,3,0,1,4
9111,4,1,701,252,8,61,977
9111,4,2,501,289,6,53,939
9111,4,12,54,37,4,8,78
9111,4,53,25,9,2,4,45
9111,5,5,11,8,0,2,16
9111,5,20,31,26,10,4,42
9111,5,23,44,31,7,4,54
9111,5,31,50,26,0,4,54
9111,5,39,62,48,1,5,81
9111,5,40,44,31,0,4,71
9111,5,41,6,1,0,1,5
9111,5,50,178,134,13,8,233
9111,5,52,38,28,0,1,53
9111,5,56,38,23,0,3,48
9111,5,60,35,23,1,0,41
9111,5,63,0,0,0,0,4
9111,5,71,235,137,14,18,271
9111,5,75,14,16,0,2,23
9111,6,18,78,67,6,4,121
9111,6,32,99,69,11,12,171
9111,6,38,31,21,0,4,41
9111,6,42,6,4,0,4,11
9111,6,49,30,25,1,3,72
9111,6,57,41,36,0,4,92
9111,6,67,108,65,1,4,144
9111,6,68,37,21,0,2,66
9111,7,13,50,32,2,2,70
9111,7,34,4,5,0,2,7
9111,7,44,10,6,0,0,13
9111,7,74,3,4,0,1,6
9111,8,6,44,27,0,2,40
9111,8,11,63,42,6,6,89
9111,8,17,34,33,0,4,53
9111,8,21,13,4,0,0,20
9111,8,24,30,15,0,2,39
9111,8,43,39,20,0,2,45
9111,8,46,19,15,0,1,28
9111,8,55,17,7,0,1,15
9111,8,67,3,4,0,0,9
9111,8,77,26,15,0,1,19
9111,8,78,37,27,2,0,51
9111,8,80,32,24,1,2,47
9111,9,3,10,9,1,3,14
9111,9,16,62,50,0,4,89
9111,9,22,54,48,3,4,77
9111,9,25,130,78,4,16,208
9111,9,29,19,18,3,2,27
9111,9,35,17,10,0,0,23
9111,9,37,12,14,3,2,21
9111,9,48,54,26,1,5,58
9111,9,65,252,175,14,20,360
9111,9,70,37,32,3,4,63
9111,9,79,120,50,3,6,207
9111,10,1,139,99,22,9,175
9111,10,9,82,39,3,7,81
9111,10,26,10,10,2,0,15
9111,10,27,51,37,2,7,71
9111,10,36,78,43,5,4,88
9111,10,47,50,34,10,2,64
9111,10,61,29,18,0,0,34
9111,10,69,87,62,9,6,111
9111,11,2,16,9,0,1,19
9111,11,4,23,13,0,1,29
9111,11,7,28,22,0,1,42
9111,11,8,25,21,0,2,33
9111,11,10,150,103,6,15,196
9111,11,15,2,2,0,0,6
9111,11,19,21,14,6,1,28
9111,11,30,23,11,0,1,24
9111,11,41,27,20,0,3,38
9111,11,47,5,3,0,0,6
9111,11,51,28,19,1,2,26
9111,11,54,17,15,0,2,20
9111,11,59,28,14,0,2,30
9111,11,62,106,75,12,13,109
9111,11,63,10,3,0,0,7
9111,11,64,33,26,0,2,40
9111,11,72,34,11,0,0,29
9111,11,81,67,39,0,0,103
9111,11,901,34,29,0,4,38
9111,99,999,27,19,0,5,54
9112,1,10,134,98,4,14,172
9112,1,17,31,24,0,2,46
9112,1,37,67,44,0,5,81
9112,1,41,16,15,2,3,33
9112,1,50,30,25,3,7,46
9112,1,58,84,73,1,10,127
9112,1,59,190,166,5,16,309
9112,1,60,33,17,0,0,36
9112,1,61,25,20,0,2,42
9112,1,62,20,10,0,1,33
9112,1,63,41,34,2,4,51
9112,1,77,58,50,6,11,85
9112,1,89,24,21,1,1,38
9112,1,105,7,3,0,1,10
9112,1,113,58,52,1,3,111
9112,1,901,17,6,2,2,31
9112,2,8,39,44,0,8,80
9112,2,9,130,107,5,13,184
9112,2,25,76,77,2,18,134
9112,2,41,5,4,0,0,9
9112,2,47,92,112,3,19,172
9112,2,49,3,4,0,1,10
9112,2,57,33,10,0,3,31
9112,2,64,62,55,2,13,117
9112,2,65,49,34,9,2,56
9112,2,70,114,71,2,13,194
9112,2,85,34,25,0,4,44
9112,3,7,36,26,2,6,62
9112,3,34,36,29,2,9,68
9112,3,38,45,25,4,5,78
9112,3,39,100,76,1,16,204
9112,3,53,87,66,6,11,176
9112,3,82,52,47,2,11,84
9112,3,95,79,52,10,12,121
9112,3,103,26,18,4,3,45
9112,4,1,331,63,3,9,562
9112,4,2,786,262,2,66,1051
9112,4,3,458,273,21,75,788
9112,4,4,422,185,5,36,640
9112,4,5,513,205,6,50,680
9112,4,6,108,74,6,33,197
9112,4,40,19,11,0,3,41
9112,4,66,10,8,0,1,14
9112,4,108,14,8,0,3,23
9112,5,1,827,403,7,98,1558
9112,5,2,570,302,20,80,949
9112,5,3,444,252,9,75,1029
9112,5,4,859,521,22,145,1804
9112,5,5,175,39,1,17,647
9112,5,6,348,189,3,66,1477
9112,5,7,266,83,2,36,791
9112,5,38,44,19,5,3,66
9112,5,90,19,13,0,6,31
9112,6,1,548,436,5,179,2671
9112,6,2,9,5,2,2,13
9112,6,15,72,70,2,13,124
9112,6,19,48,36,0,5,74
9112,6,23,55,64,1,22,107
9112,6,28,0,1,0,0,5
9112,6,31,10,7,0,3,17
9112,6,32,86,114,6,37,159
9112,6,40,4,2,2,2,8
9112,6,68,50,44,0,9,65
9112,6,72,59,72,2,21,131
9112,7,1,354,406,27,95,1247
9112,7,18,24,22,1,1,49
9112,7,27,268,118,6,18,391
9112,7,29,71,34,0,4,110
9112,7,30,24,17,4,3,33
9112,7,42,12,9,0,3,20
9112,7,48,52,40,3,7,100
9112,7,74,36,26,3,9,53
9112,7,84,17,24,1,8,50
9112,7,86,72,73,17,9,138
9112,7,87,2,0,0,0,11
9112,7,88,70,50,0,2,114
9112,7,99,74,80,8,22,159
9112,7,104,48,23,0,0,61
9112,7,107,39,29,1,5,73
9112,7,111,15,3,0,0,46
9112,7,112,40,31,0,1,57
9112,7,901,20,14,1,0,31
9112,8,11,53,70,0,16,107
9112,8,12,27,37,1,10,53
9112,8,21,111,114,3,33,219
9112,8,36,23,34,1,5,44
9112,8,42,59,46,7,9,113
9112,8,51,27,30,0,6,58
9112,8,53,151,73,2,16,277
9112,8,56,102,75,3,14,172
9112,8,75,45,46,0,7,80
9112,8,79,102,86,5,26,184
9112,8,99,183,141,2,29,322
9112,8,100,44,47,16,11,75
9112,8,111,58,56,4,10,101
9112,9,3,34,35,0,6,58
9112,9,6,103,81,2,12,127
9112,9,14,15,26,0,8,38
9112,9,16,40,55,9,14,81
9112,9,22,56,64,0,11,87
9112,9,26,18,17,0,4,28
9112,9,52,44,45,1,9,65
9112,9,54,28,25,1,5,46
9112,9,55,68,57,1,20,92
9112,9,67,20,12,0,2,26
9112,9,73,33,21,0,3,64
9112,9,76,31,32,1,7,48
9112,9,93,59,49,0,7,77
9112,9,96,18,14,0,0,27
9112,9,101,6,8,0,1,26
9112,9,108,108,109,0,23,183
9112,9,901,3,1,0,1,7
9112,10,4,6,7,0,2,10
9112,10,5,26,32,0,10,51
9112,10,13,31,31,0,7,48
9112,10,20,26,30,6,10,50
9112,10,24,11,9,0,3,13
9112,10,33,35,41,1,7,63
9112,10,35,35,43,5,10,76
9112,10,43,114,135,1,39,218
9112,10,44,26,31,0,10,58
9112,10,45,8,8,0,2,16
9112,10,46,33,22,0,7,36
9112,10,69,89,129,7,38,188
9112,10,78,25,24,0,5,38
9112,10,80,101,105,6,26,175
9112,10,81,39,51,1,9,78
9112,10,83,23,20,2,6,32
9112,10,91,61,58,2,6,85
9112,10,92,17,14,0,3,22
9112,10,94,11,13,0,3,15
9112,10,98,18,15,0,1,28
9112,10,106,44,46,1,14,71
9112,10,109,129,84,2,24,246
9112,10,110,4,3,0,0,10
9112,99,999,23,18,1,1,44
9113,1,1,778,476,27,109,1513
9113,1,3,53,35,3,2,88
9113,1,8,36,34,0,1,68
9113,1,14,15,5,2,1,24
9113,1,901,22,15,1,1,41
9113,2,4,71,59,9,6,116
9113,2,11,52,59,9,12,126
9113,3,2,7,4,0,0,20
9113,3,7,73,47,1,12,115
9113,3,9,98,71,5,9,147
9113,3,13,135,129,5,14,265
9113,4,6,12,15,0,0,27
9113,4,12,163,180,15,21,325
9113,99,999,0,0,0,1,1
9114,1,1,733,235,15,44,1001
9114,1,2,596,180,8,41,851
9114,1,3,347,108,9,26,659
9114,1,22,62,27,1,3,83
9114,1,30,49,28,2,6,88
9114,2,1,434,389,43,91,1063
9114,2,2,764,346,24,81,1151
9114,2,3,365,421,16,137,1421
9114,2,6,108,58,3,12,154
9114,2,7,58,19,1,1,72
9114,2,16,57,46,0,5,90
9114,2,24,87,42,4,5,170
9114,2,901,6,7,0,0,15
9114,3,1,53,43,3,2,68
9114,3,2,20,11,0,0,21
9114,3,3,45,42,7,2,72
9114,3,13,70,42,3,4,86
9114,3,15,69,53,7,2,96
9114,3,17,20,8,3,0,29
9114,3,19,30,26,0,3,51
9114,3,20,93,96,13,15,159
9114,3,26,18,14,0,0,22
9114,3,36,20,16,0,0,27
9114,4,5,33,20,0,4,45
9114,4,11,22,11,1,1,19
9114,4,12,169,114,7,10,263
9114,4,14,114,62,3,7,169
9114,4,17,68,47,4,7,88
9114,4,20,118,100,9,8,175
9114,4,33,94,82,3,5,143
9114,4,34,31,32,1,3,57
9114,5,4,117,106,5,13,166
9114,5,6,18,10,0,1,41
9114,5,7,5,3,0,0,8
9114,5,18,111,65,3,3,172
9114,5,25,30,23,3,1,50
9114,5,27,15,7,0,1,14
9114,5,32,38,19,2,3,58
9114,5,35,24,16,1,3,43
9114,6,8,34,21,3,0,54
9114,6,9,80,56,1,4,134
9114,6,23,112,71,5,8,163
9114,6,25,137,81,7,8,186
9114,6,27,10,9,1,0,15
9114,6,31,142,113,4,8,211
9114,7,8,50,24,0,2,62
9114,7,10,96,78,5,10,153
9114,7,21,27,9,2,2,31
9114,7,29,111,77,4,3,174
9114,99,999,1,1,0,0,4
9115,1,1,288,33,1,8,1343
9115,1,2,297,75,0,15,1045
9115,1,7,9,7,1,4,32
9115,1,18,5,4,0,3,60
9115,1,19,97,87,5,18,307
9115,2,1,423,248,19,73,1965
9115,2,2,746,571,24,153,2594
9115,2,3,707,322,20,86,1411
9115,2,4,560,369,26,117,2353
9115,2,6,70,50,1,18,296
9115,2,7,2,2,0,0,38
9115,2,8,35,10,0,2,130
9115,2,9,119,50,0,11,374
9115,2,13,90,28,2,8,250
9115,3,1,271,135,11,23,1276
9115,3,3,111,47,0,9,318
9115,3,4,101,64,2,7,295
9115,3,15,142,124,3,17,517
9115,4,5,82,64,5,1,120
9115,4,10,71,54,1,5,156
9115,4,14,52,58,6,7,110
9115,4,17,113,69,0,8,238
9115,4,20,220,134,14,37,688
9115,4,21,19,12,1,2,80
9115,4,22,41,46,1,2,79
9115,4,24,50,33,2,4,85
9115,4,25,44,45,2,6,96
9115,5,8,56,19,0,6,172
9115,5,11,75,80,4,22,169
9115,5,12,67,34,2,4,153
9115,5,16,101,93,3,8,228
9115,6,23,12,7,0,0,29
9115,99,999,180,68,5,17,235
9116,1,1,584,371,10,72,1224
9116,1,2,9,2,0,1,90
9116,1,7,8,8,0,0,12
9116,1,8,23,21,2,1,41
9116,1,25,20,19,4,1,32
9116,1,27,19,16,0,5,34
9116,1,35,25,33,0,1,65
9116,1,41,4,1,0,1,7
9116,1,42,47,16,1,8,292
9116,1,43,45,36,3,5,77
9116,1,44,28,19,5,1,56
9116,1,45,29,25,0,4,42
9116,1,46,9,8,0,0,13
9116,1,56,10,2,0,2,17
9116,1,60,25,21,2,1,47
9116,1,62,22,24,0,4,47
9116,2,1,18,21,0,3,34
9116,2,4,38,27,7,2,53
9116,2,5,26,21,0,3,38
9116,2,9,37,27,1,3,60
9116,2,15,19,13,0,0,33
9116,2,16,10,7,0,0,20
9116,2,17,29,22,3,0,36
9116,2,18,42,31,6,3,61
9116,2,20,29,32,1,5,43
9116,2,21,120,92,3,7,170
9116,2,26,15,12,0,1,20
9116,2,38,59,54,6,17,85
9116,2,39,17,13,0,1,23
9116,2,47,57,43,5,5,84
9116,2,50,66,49,0,3,80
9116,2,57,73,49,3,5,98
9116,2,59,12,15,0,3,27
9116,2,61,57,35,3,10,80
9116,2,70,31,24,1,4,42
9116,2,901,80,62,14,7,119
9116,3,3,45,36,3,2,62
9116,3,12,2,2,0,1,5
9116,3,14,6,4,0,0,10
9116,3,24,30,22,6,4,42
9116,3,33,6,1,1,1,8
9116,3,36,103,74,7,9,129
9116,3,37,77,58,0,4,98
9116,3,49,29,38,2,5,71
9116,3,54,7,4,1,1,13
9116,3,55,97,79,2,10,191
9116,3,58,173,162,10,19,292
9116,3,65,27,23,2,1,50
9116,3,66,7,7,3,0,18
9116,3,67,37,20,2,1,41
9116,3,68,58,44,1,1,68
9116,4,6,43,36,0,6,72
9116,4,10,34,27,6,7,56
9116,4,13,52,46,3,9,79
9116,4,19,18,20,0,2,36
